names	scores	logfoldchanges	pvals	pvals_adj	comparison	direction
C6orf48	-3.295221	-1.4659165	0.0009834427644042	0.0408302295950893	HER2_enriched_45_vs_ER_enriched_37	down
ATP6AP1	-3.2988117	-2.0306869	0.0009709501334055	0.0404066393960869	HER2_enriched_45_vs_ER_enriched_37	down
RNF213	-3.3033817	-1.5480655	0.0009552629615977	0.0399422155388463	HER2_enriched_45_vs_ER_enriched_37	down
COX7A1	-3.3050137	-28.63833	0.0009497175277618	0.0398046693048869	HER2_enriched_45_vs_ER_enriched_37	down
PPIB	-3.3050137	-1.1839411	0.0009497175277618	0.0398046693048869	HER2_enriched_45_vs_ER_enriched_37	down
CLDN7	-3.3144798	-1.4967623	0.0009181377198574	0.0386647734293198	HER2_enriched_45_vs_ER_enriched_37	down
SRPK2	-3.3164384	-3.0266552	0.0009117266690903	0.0384866437227234	HER2_enriched_45_vs_ER_enriched_37	down
DEGS2	-3.3164384	-2.6102223	0.0009117266690903	0.0384866437227234	HER2_enriched_45_vs_ER_enriched_37	down
IRS2	-3.3203554	-3.3248823	0.000899028843953	0.0381330864219987	HER2_enriched_45_vs_ER_enriched_37	down
PLPP5	-3.3216612	-4.258867	0.0008948327932052	0.0380465653882081	HER2_enriched_45_vs_ER_enriched_37	down
RAB11FIP1	-3.3232932	-1.6600295	0.0008896132575313	0.037916004659758	HER2_enriched_45_vs_ER_enriched_37	down
ADAM15	-3.3275368	-3.906777	0.0008761742529493	0.0374336433251585	HER2_enriched_45_vs_ER_enriched_37	down
DNAJC12	-3.3304746	-2.3073552	0.000866980853469	0.03713076980452	HER2_enriched_45_vs_ER_enriched_37	down
STX16	-3.3350444	-2.806859	0.0008528576357352	0.0367040804452391	HER2_enriched_45_vs_ER_enriched_37	down
ATRAID	-3.3445106	-1.4953871	0.0008242785953261	0.0356480289571791	HER2_enriched_45_vs_ER_enriched_37	down
ALDH9A1	-3.3458164	-2.0952697	0.0008204071319621	0.0355677735711859	HER2_enriched_45_vs_ER_enriched_37	down
GADD45GIP1	-3.349407	-1.0611582	0.0008098474226578	0.0351964477162518	HER2_enriched_45_vs_ER_enriched_37	down
NMT1	-3.3611581	-3.4889865	0.000776163712223	0.0338158239559882	HER2_enriched_45_vs_ER_enriched_37	down
GNAS	-3.3706243	-1.0793713	0.0007499804757557	0.0328372344781883	HER2_enriched_45_vs_ER_enriched_37	down
SDF2L1	-3.3709507	-3.3865309	0.0007490924081706	0.0328372344781883	HER2_enriched_45_vs_ER_enriched_37	down
CTNND1	-3.3716037	-3.1907334	0.0007473192019627	0.0328372344781883	HER2_enriched_45_vs_ER_enriched_37	down
CKLF	-3.3846605	-1.9709338	0.0007126634989855	0.0314373685989979	HER2_enriched_45_vs_ER_enriched_37	down
PPIG	-3.3869455	-1.3703221	0.0007067544872799	0.0312548444312135	HER2_enriched_45_vs_ER_enriched_37	down
CD151	-3.3889039	-1.7887839	0.0007017258889815	0.0311104354549714	HER2_enriched_45_vs_ER_enriched_37	down
ANKRD30A	-3.3964117	-1.1181793	0.0006827560096202	0.030422297448863	HER2_enriched_45_vs_ER_enriched_37	down
XBP1	-3.3970644	-1.0480628	0.0006811291856498	0.030422297448863	HER2_enriched_45_vs_ER_enriched_37	down
TMEM256	-3.4084892	-1.2384988	0.0006532366968739	0.0292547246607617	HER2_enriched_45_vs_ER_enriched_37	down
CERS6	-3.4166498	-1.7381344	0.0006339678987651	0.0284640294496476	HER2_enriched_45_vs_ER_enriched_37	down
OTUD7B	-3.4251366	-3.1325147	0.0006144901947754	0.0277306380736892	HER2_enriched_45_vs_ER_enriched_37	down
FAM120A	-3.4326444	-2.0886788	0.0005977255649103	0.0270432502380589	HER2_enriched_45_vs_ER_enriched_37	down
DSP	-3.4355822	-1.5898309	0.0005912821514103	0.0268204975877521	HER2_enriched_45_vs_ER_enriched_37	down
INSR	-3.4372144	-4.226267	0.0005877304750014	0.0267281036891782	HER2_enriched_45_vs_ER_enriched_37	down
ANKRD11	-3.4372144	-3.7315185	0.0005877304750014	0.0267281036891782	HER2_enriched_45_vs_ER_enriched_37	down
UPF2	-3.4421105	-1.7385901	0.0005771942515594	0.0264534871916005	HER2_enriched_45_vs_ER_enriched_37	down
PLAT	-3.4695299	-2.5152724	0.0005213699306343	0.0240197713473691	HER2_enriched_45_vs_ER_enriched_37	down
TAPBP	-3.4698563	-2.096006	0.0005207367429093	0.0240197713473691	HER2_enriched_45_vs_ER_enriched_37	down
ARGLU1	-3.4789963	-1.4742208	0.0005032957903985	0.0233088037311879	HER2_enriched_45_vs_ER_enriched_37	down
TCEAL1	-3.488136	-2.1952682	0.0004864006850284	0.0226452245048204	HER2_enriched_45_vs_ER_enriched_37	down
VAMP8	-3.4933586	-1.1142224	0.0004769853482682	0.0222656255825222	HER2_enriched_45_vs_ER_enriched_37	down
MRPL33	-3.4940116	-1.244433	0.0004758204584837	0.0222656255825222	HER2_enriched_45_vs_ER_enriched_37	down
TOMM7	-3.4949908	-1.1702417	0.0004740780985646	0.0222476277903542	HER2_enriched_45_vs_ER_enriched_37	down
H3F3B	20.410648	2.160303	1.344886262624534e-92	1.186525905200495e-88	HER2_enriched_18_vs_ER_enriched_37	up
TMSB10	17.97641	1.3467948	2.981817797342093e-72	1.3153543758525308e-68	HER2_enriched_18_vs_ER_enriched_37	up
MGST1	17.860401	2.709822	2.3990976597840645e-71	8.466415641377963e-68	HER2_enriched_18_vs_ER_enriched_37	up
MT-ND2	17.434847	1.4284666	4.487561677030525e-68	1.1311860827314802e-64	HER2_enriched_18_vs_ER_enriched_37	up
MARCKSL1	17.184753	2.1243255	3.4541387056495475e-66	6.094827746118627e-63	HER2_enriched_18_vs_ER_enriched_37	up
S100A11	16.74297	1.9889022	6.372834045403784e-63	1.0222605157377252e-59	HER2_enriched_18_vs_ER_enriched_37	up
SUMO2	16.710878	1.7446163	1.0921630797291045e-62	1.6059347951516708e-59	HER2_enriched_18_vs_ER_enriched_37	up
TSC22D1	16.64774	2.4507961	3.1425122873620908e-62	4.265356100808007e-59	HER2_enriched_18_vs_ER_enriched_37	up
ABRACL	16.391314	3.2761025	2.2062784122793022e-60	2.595318838977886e-57	HER2_enriched_18_vs_ER_enriched_37	up
TM4SF1	16.385103	2.6259673	2.4435279140955726e-60	2.694753127763524e-57	HER2_enriched_18_vs_ER_enriched_37	up
MGP	16.294485	3.091454	1.0801086447904125e-59	1.1210892374898133e-56	HER2_enriched_18_vs_ER_enriched_37	up
PERP	16.182102	2.6229467	6.745202735654547e-59	6.612172348368026e-56	HER2_enriched_18_vs_ER_enriched_37	up
SRP9	15.976764	1.9943539	1.8553098902774696e-57	1.636847150697297e-54	HER2_enriched_18_vs_ER_enriched_37	up
SNX3	15.968833	2.505889	2.1069052196278962e-57	1.7703020285873438e-54	HER2_enriched_18_vs_ER_enriched_37	up
NPM1	15.764725	1.8008626	5.440878983490077e-56	4.1741004201601047e-53	HER2_enriched_18_vs_ER_enriched_37	up
KRT7	15.678963	2.2946947	2.106673293531019e-55	1.5488437610147844e-52	HER2_enriched_18_vs_ER_enriched_37	up
S100A16	15.605004	2.3344374	6.730560868882805e-55	4.750429861257484e-52	HER2_enriched_18_vs_ER_enriched_37	up
PSMA4	15.5742035	2.3645384	1.0900282721034895e-54	7.397518792794644e-52	HER2_enriched_18_vs_ER_enriched_37	up
PPA1	15.443992	2.1775777	8.28122150938099e-54	5.218648340465271e-51	HER2_enriched_18_vs_ER_enriched_37	up
TMEM14C	15.410916	2.8025815	1.3823717364750162e-53	8.130649763367222e-51	HER2_enriched_18_vs_ER_enriched_37	up
MDK	15.34993	2.2185142	3.545689146057825e-53	2.0181833865222685e-50	HER2_enriched_18_vs_ER_enriched_37	up
SUMO1	15.245786	1.9290533	1.7560815922813444e-52	9.68314365493885e-50	HER2_enriched_18_vs_ER_enriched_37	up
PCMT1	15.174471	2.5666378	5.2197190577823854e-52	2.790967962865763e-49	HER2_enriched_18_vs_ER_enriched_37	up
TAGLN2	15.1137295	2.016469	1.314817558683254e-51	6.8235164185194165e-49	HER2_enriched_18_vs_ER_enriched_37	up
TUBB	15.102356	2.0120075	1.5624821773623377e-51	7.877142291302414e-49	HER2_enriched_18_vs_ER_enriched_37	up
XIST	15.021635	2.062707	5.29842939167493e-51	2.526778016651463e-48	HER2_enriched_18_vs_ER_enriched_37	up
HMGN1	14.982658	1.5995296	9.53271274947266e-51	4.312941447806285e-48	HER2_enriched_18_vs_ER_enriched_37	up
RPS3A	14.898986	1.1924754	3.346200851312367e-50	1.4760928505351678e-47	HER2_enriched_18_vs_ER_enriched_37	up
RPL3	14.877284	1.3376667	4.629139211742809e-50	1.9922234485658992e-47	HER2_enriched_18_vs_ER_enriched_37	up
EIF1	14.846422	1.241768	7.338232957517353e-50	3.082931441318898e-47	HER2_enriched_18_vs_ER_enriched_37	up
SLC25A6	14.775906	1.6840099	2.0952056093438312e-49	8.597651855086488e-47	HER2_enriched_18_vs_ER_enriched_37	up
MT-CYB	14.607209	1.0591463	2.526572125506497e-48	9.906970034347145e-46	HER2_enriched_18_vs_ER_enriched_37	up
EFHD1	14.5905485	2.3070738	3.2259292981493056e-48	1.2374244014314021e-45	HER2_enriched_18_vs_ER_enriched_37	up
CYCS	14.542657	1.9616556	6.501921057803534e-48	2.44098717159454e-45	HER2_enriched_18_vs_ER_enriched_37	up
JPT1	14.425418	2.1573834	3.580958417887689e-47	1.316375235075589e-44	HER2_enriched_18_vs_ER_enriched_37	up
SERHL2	14.370272	4.985702	7.951893271916705e-47	2.8062231356594054e-44	HER2_enriched_18_vs_ER_enriched_37	up
CRABP2	14.318015	2.212546	1.688786658180375e-46	5.842870702665239e-44	HER2_enriched_18_vs_ER_enriched_37	up
ST13	14.259118	1.7792332	3.933921627226172e-46	1.330630509870594e-43	HER2_enriched_18_vs_ER_enriched_37	up
IDH2	14.258012	2.2222803	3.996793257191356e-46	1.330630509870594e-43	HER2_enriched_18_vs_ER_enriched_37	up
LDHA	14.209997	1.8813419	7.94286222203553e-46	2.595403776070684e-43	HER2_enriched_18_vs_ER_enriched_37	up
CNN3	14.172557	2.4205563	1.3547646065179349e-45	4.346331178547084e-43	HER2_enriched_18_vs_ER_enriched_37	up
SCOC	14.127985	2.5195084	2.5534634371328816e-45	7.904537254071876e-43	HER2_enriched_18_vs_ER_enriched_37	up
YWHAQ	14.046834	1.9106151	8.055612427893264e-45	2.450711746382356e-42	HER2_enriched_18_vs_ER_enriched_37	up
RHEB	14.044251	1.9480616	8.354647450507121e-45	2.4986060044779346e-42	HER2_enriched_18_vs_ER_enriched_37	up
TFAP2A	14.018738	2.4402025	1.197248820719696e-44	3.520909240266506e-42	HER2_enriched_18_vs_ER_enriched_37	up
SPTSSA	13.98431	1.9801072	1.943526090813185e-44	5.621888175803058e-42	HER2_enriched_18_vs_ER_enriched_37	up
MIF	13.972998	1.1719465	2.278305526739746e-44	6.483984035374648e-42	HER2_enriched_18_vs_ER_enriched_37	up
CAPZB	13.953386	2.1045525	3.0001526655408935e-44	8.402808537058582e-42	HER2_enriched_18_vs_ER_enriched_37	up
LDHB	13.870944	3.0904531	9.501824111480121e-44	2.579379791493334e-41	HER2_enriched_18_vs_ER_enriched_37	up
TPT1	13.700648	1.1740602	1.0062141738708953e-42	2.6109778085223446e-40	HER2_enriched_18_vs_ER_enriched_37	up
CEP126	-2.3945227	-2.4120414	0.0166420142025847	0.0497962253017818	HER2_enriched_18_vs_ER_enriched_37	down
CST9	-2.4146261	-3.6934035	0.015751368763574	0.0474126410496868	HER2_enriched_18_vs_ER_enriched_37	down
PSD3	-2.4587677	-1.3229399	0.0139414825217298	0.0425746914358077	HER2_enriched_18_vs_ER_enriched_37	down
CNN2	-2.477457	-1.50326	0.0132322330823778	0.0406693525062805	HER2_enriched_18_vs_ER_enriched_37	down
SATB1	-2.5198157	-2.5133255	0.0117416300015896	0.0365979617343314	HER2_enriched_18_vs_ER_enriched_37	down
C20orf204	-2.5723183	-1.1844562	0.0101019982549659	0.0320650763102849	HER2_enriched_18_vs_ER_enriched_37	down
RNF145	-2.5996761	-1.7794693	0.0093311776804136	0.0298546926873795	HER2_enriched_18_vs_ER_enriched_37	down
SMCR5	-2.654392	-1.6913906	0.0079451485335341	0.0259518966816384	HER2_enriched_18_vs_ER_enriched_37	down
S100A4	-2.658757	-1.5077703	0.0078429532401478	0.025675122434584	HER2_enriched_18_vs_ER_enriched_37	down
BMPR1B-DT	-2.6622612	-3.0263226	0.0077617630061757	0.0254329263220002	HER2_enriched_18_vs_ER_enriched_37	down
ABHD2	-2.6749258	-1.3176672	0.0074745809548128	0.0245832210526884	HER2_enriched_18_vs_ER_enriched_37	down
NMT1	-2.6805203	-1.1431376	0.0073507816060391	0.024207641179276	HER2_enriched_18_vs_ER_enriched_37	down
RETREG1	-2.7115054	-1.6885452	0.0066978455519297	0.022248396981137	HER2_enriched_18_vs_ER_enriched_37	down
LAMC1	-2.749622	-2.5122697	0.005966404982722	0.020022292871839	HER2_enriched_18_vs_ER_enriched_37	down
AC114760.2	-2.807965	-3.162401	0.004985564467674	0.0169990888950934	HER2_enriched_18_vs_ER_enriched_37	down
TLE3	-2.8825998	-1.1563343	0.0039440818208638	0.0138219113662645	HER2_enriched_18_vs_ER_enriched_37	down
RET	-2.918872	-2.4067745	0.0035130037516667	0.0124297074790773	HER2_enriched_18_vs_ER_enriched_37	down
MRPL23	-2.9493039	-1.1290132	0.0031849065257919	0.0113898815661935	HER2_enriched_18_vs_ER_enriched_37	down
NPY1R	-2.959571	-1.6622552	0.0030806793852997	0.0110462482734433	HER2_enriched_18_vs_ER_enriched_37	down
Z93930.2	-3.026951	-1.3883498	0.0024703391256064	0.0090041590314658	HER2_enriched_18_vs_ER_enriched_37	down
AL390294.1	-3.0747814	-2.0538054	0.002106569545322	0.0078007176552376	HER2_enriched_18_vs_ER_enriched_37	down
GJA1	-3.1555638	-2.3188815	0.0016018814841937	0.0060824615426292	HER2_enriched_18_vs_ER_enriched_37	down
PREX1	-3.269053	-1.4216219	0.0010790805111965	0.0042368437071789	HER2_enriched_18_vs_ER_enriched_37	down
TMEM101	-3.2986858	-1.3096784	0.0009713861007386	0.0038516658201379	HER2_enriched_18_vs_ER_enriched_37	down
SHROOM1	-3.4192448	-2.549458	0.0006279519220201	0.0025948973452097	HER2_enriched_18_vs_ER_enriched_37	down
STEAP4	-3.4338768	-1.8909662	0.0005950147516636	0.0024703612454363	HER2_enriched_18_vs_ER_enriched_37	down
UPF2	-3.4522588	-1.168427	0.0005559143241466	0.0023216824259329	HER2_enriched_18_vs_ER_enriched_37	down
HOXA10-AS	-3.4700875	-3.7446394	0.0005202888356772	0.0021837527368044	HER2_enriched_18_vs_ER_enriched_37	down
RPS6KC1	-3.5025482	-2.8934374	0.000460830563501	0.0019504330278187	HER2_enriched_18_vs_ER_enriched_37	down
C19orf81	-3.6051555	-3.2638283	0.0003119659876566	0.00136761238564	HER2_enriched_18_vs_ER_enriched_37	down
NFIX	-3.6318371	-1.782582	0.0002814106342514	0.0012457327248787	HER2_enriched_18_vs_ER_enriched_37	down
THSD4	-3.7051194	-1.1292831	0.0002112911175742	0.0009574298329729	HER2_enriched_18_vs_ER_enriched_37	down
VAV3	-3.767766	-1.3558975	0.0001647150064773	0.0007602396780783	HER2_enriched_18_vs_ER_enriched_37	down
KIF22	-3.783443	-1.1116292	0.0001546737781125	0.0007185936847806	HER2_enriched_18_vs_ER_enriched_37	down
FADS2	-3.8088336	-2.1509905	0.0001396239032136	0.0006575030083279	HER2_enriched_18_vs_ER_enriched_37	down
GOLPH3L	-3.818793	-1.8788561	0.0001341062032855	0.0006332095148444	HER2_enriched_18_vs_ER_enriched_37	down
SESN3	-3.8388965	-2.7046137	0.0001235885115986	0.0005876253523968	HER2_enriched_18_vs_ER_enriched_37	down
LDLR	-3.9375079	-1.1991732	8.233223227504693e-05	0.0004065917264184	HER2_enriched_18_vs_ER_enriched_37	down
XAB2	-3.9479592	-1.3843548	7.882023286216782e-05	0.000391218849185	HER2_enriched_18_vs_ER_enriched_37	down
RNASEH2C	-3.9597015	-1.041642	7.504347904840647e-05	0.000373620054587	HER2_enriched_18_vs_ER_enriched_37	down
SLC50A1	-3.9822028	-1.424387	6.827951441699216e-05	0.0003418819613756	HER2_enriched_18_vs_ER_enriched_37	down
LINC00623	-3.9882276	-2.2440205	6.656879335195557e-05	0.000333884695479	HER2_enriched_18_vs_ER_enriched_37	down
RC3H1	-4.0254836	-1.8874617	5.6858372614330494e-05	0.0002882948232126	HER2_enriched_18_vs_ER_enriched_37	down
PTRHD1	-4.0369186	-1.2318105	5.415788091315672e-05	0.00027531426353	HER2_enriched_18_vs_ER_enriched_37	down
PRKACB	-4.0449104	-2.3184123	5.234308185948903e-05	0.0002667803811122	HER2_enriched_18_vs_ER_enriched_37	down
DPYSL2	-4.052042	-2.7926545	5.077251447627875e-05	0.0002592998604729	HER2_enriched_18_vs_ER_enriched_37	down
RHOBTB3	-4.1321487	-1.1274434	3.593880638342929e-05	0.0001880048143005	HER2_enriched_18_vs_ER_enriched_37	down
RAMP3	-4.2536297	-4.858095	2.103328618925812e-05	0.0001145470169164	HER2_enriched_18_vs_ER_enriched_37	down
TP53I11	-4.254552	-1.52452	2.094679384524153e-05	0.000114111200185	HER2_enriched_18_vs_ER_enriched_37	down
HOXA9	-4.2740407	-4.0004034	1.919619719945449e-05	0.0001053551787198	HER2_enriched_18_vs_ER_enriched_37	down
RPL19	10.533549	1.9602422	6.050899755667591e-26	5.936685744221037e-22	HER2_enriched_45_vs_TNBC_enriched_33	up
RPL28	10.202145	1.7595792	1.9394132044873074e-24	8.147946922300535e-21	HER2_enriched_45_vs_TNBC_enriched_33	up
RPL12	9.73629	1.2748871	2.11122296350648e-22	4.1391699101190927e-19	HER2_enriched_45_vs_TNBC_enriched_33	up
TPT1	9.549336	1.8147454	1.3052952936835492e-21	1.919327954753852e-18	HER2_enriched_45_vs_TNBC_enriched_33	up
TMSB10	9.156262	1.5641332	5.3725842558914235e-20	7.292249938092627e-17	HER2_enriched_45_vs_TNBC_enriched_33	up
TFF3	8.72402	4.253217	2.6849551191115617e-18	1.8221551183355198e-15	HER2_enriched_45_vs_TNBC_enriched_33	up
RPL37	8.351502	1.2627796	6.739996359760011e-17	2.8316008516182246e-14	HER2_enriched_45_vs_TNBC_enriched_33	up
MIEN1	8.253443	3.117933	1.538960060753099e-16	5.6572813066642575e-14	HER2_enriched_45_vs_TNBC_enriched_33	up
RPS11	8.242609	1.2221513	1.6849605651351955e-16	6.067577382002149e-14	HER2_enriched_45_vs_TNBC_enriched_33	up
NACA	7.8842583	1.1352603	3.164087568813162e-15	8.459140174501249e-13	HER2_enriched_45_vs_TNBC_enriched_33	up
RPS5	7.663137	1.225481	1.8144561762848748e-14	4.052668257031217e-12	HER2_enriched_45_vs_TNBC_enriched_33	up
HINT1	7.315343	1.1082958	2.567249426200951e-13	4.3142015357443586e-11	HER2_enriched_45_vs_TNBC_enriched_33	up
RPL23	6.9397697	1.0344329	3.9273951013258994e-12	4.682357200195643e-10	HER2_enriched_45_vs_TNBC_enriched_33	up
RPS26	6.8378205	1.0609459	8.04070381190392e-12	8.232909598629933e-10	HER2_enriched_45_vs_TNBC_enriched_33	up
PIP	6.773373	5.306285	1.2581396517437509e-11	1.1808443699477915e-09	HER2_enriched_45_vs_TNBC_enriched_33	up
CHMP2A	6.6147547	2.5993295	3.7216881463317966e-11	2.9371702307187667e-09	HER2_enriched_45_vs_TNBC_enriched_33	up
S100A11	6.567252	1.3488392	5.12521704088168e-11	3.831968418913442e-09	HER2_enriched_45_vs_TNBC_enriched_33	up
SKP1	5.8119392	1.141693	6.175330468621676e-09	2.3727111292595478e-07	HER2_enriched_45_vs_TNBC_enriched_33	up
UQCRQ	5.7569366	1.036951	8.565409708863e-09	3.140777221568835e-07	HER2_enriched_45_vs_TNBC_enriched_33	up
MUCL1	5.0049567	4.978438	5.587455016187113e-07	1.122900270622114e-05	HER2_enriched_45_vs_TNBC_enriched_33	up
ATP5PF	4.629106	1.2201866	3.6724796324075937e-06	5.576669803255765e-05	HER2_enriched_45_vs_TNBC_enriched_33	up
XBP1	4.426596	1.325288	9.573161437175908e-06	0.0001232081936972	HER2_enriched_45_vs_TNBC_enriched_33	up
SPINK8	3.9126835	5.429106	9.127616447109635e-05	0.0008357903072612	HER2_enriched_45_vs_TNBC_enriched_33	up
ATP5ME	3.7974002	1.029962	0.000146221599082	0.0012428131579009	HER2_enriched_45_vs_TNBC_enriched_33	up
SERHL2	3.7315638	4.0174246	0.000190294793248	0.0015530766081688	HER2_enriched_45_vs_TNBC_enriched_33	up
PPP1R1B	3.7015624	2.4014208	0.0002142759402363	0.0017092671634132	HER2_enriched_45_vs_TNBC_enriched_33	up
ANKRD30A	3.444328	2.299754	0.0005724804876656	0.0039443257340337	HER2_enriched_45_vs_TNBC_enriched_33	up
AC093001.1	3.402104	4.0314417	0.0006686920504343	0.0044931725932648	HER2_enriched_45_vs_TNBC_enriched_33	up
APOD	3.0762553	3.6080697	0.0020961827024537	0.0118396747070411	HER2_enriched_45_vs_TNBC_enriched_33	up
TFAP2B	2.8879132	3.5686543	0.0038780693286203	0.0197827503045694	HER2_enriched_45_vs_TNBC_enriched_33	up
PNMT	2.7104049	4.6118217	0.006720113055572	0.031253662326191	HER2_enriched_45_vs_TNBC_enriched_33	up
LONRF1	-2.5198402	-3.4462502	0.0117408075146309	0.0499919277499188	HER2_enriched_45_vs_TNBC_enriched_33	down
UTP25	-2.5198402	-5.030192	0.0117408075146309	0.0499919277499188	HER2_enriched_45_vs_TNBC_enriched_33	down
CHML	-2.5198402	-3.5215318	0.0117408075146309	0.0499919277499188	HER2_enriched_45_vs_TNBC_enriched_33	down
PRSS16	-2.5201182	-26.526423	0.0117315454286099	0.0499886788427488	HER2_enriched_45_vs_TNBC_enriched_33	down
CYP27A1	-2.5201182	-26.69231	0.0117315454286099	0.0499886788427488	HER2_enriched_45_vs_TNBC_enriched_33	down
FBLN1	-2.5201182	-26.832943	0.0117315454286099	0.0499886788427488	HER2_enriched_45_vs_TNBC_enriched_33	down
TGFB1I1	-2.5201182	-27.12941	0.0117315454286099	0.0499886788427488	HER2_enriched_45_vs_TNBC_enriched_33	down
GSDMC	-2.5201182	-26.79107	0.0117315454286099	0.0499886788427488	HER2_enriched_45_vs_TNBC_enriched_33	down
DTNA	-2.5201182	-26.895552	0.0117315454286099	0.0499886788427488	HER2_enriched_45_vs_TNBC_enriched_33	down
SUGP2	-2.5206738	-1.3802863	0.0117130406981424	0.0499822498473333	HER2_enriched_45_vs_TNBC_enriched_33	down
FBH1	-2.521507	-1.135639	0.011685332149067	0.0498881407622278	HER2_enriched_45_vs_TNBC_enriched_33	down
CYBRD1	-2.5237293	-3.023189	0.0116117267643779	0.0495978985130596	HER2_enriched_45_vs_TNBC_enriched_33	down
UBALD2	-2.5240073	-1.2103999	0.0116025550763169	0.0495947394189952	HER2_enriched_45_vs_TNBC_enriched_33	down
CLDN1	-2.5248406	-5.4876294	0.0115750785675694	0.049501275163539	HER2_enriched_45_vs_TNBC_enriched_33	down
CYB561D2	-2.525396	-3.7688098	0.0115567929866323	0.0494470446772859	HER2_enriched_45_vs_TNBC_enriched_33	down
MIIP	-2.5276184	-2.2052085	0.011483906738269	0.049159033089946	HER2_enriched_45_vs_TNBC_enriched_33	down
POLR1E	-2.5298407	-1.8863592	0.0114114287581478	0.048884355532294	HER2_enriched_45_vs_TNBC_enriched_33	down
BOC	-2.5298407	-1.9528025	0.0114114287581478	0.048884355532294	HER2_enriched_45_vs_TNBC_enriched_33	down
AC008124.1	-2.5303965	-2.2497277	0.0113933728285973	0.0488425810399905	HER2_enriched_45_vs_TNBC_enriched_33	down
PXYLP1	-2.530952	-3.772343	0.01137534226499	0.0487889922862784	HER2_enriched_45_vs_TNBC_enriched_33	down
LINC00662	-2.5315075	-1.5368215	0.0113573370372481	0.0487236109949533	HER2_enriched_45_vs_TNBC_enriched_33	down
CA2	-2.5356743	-1.412575	0.0112231023809735	0.0481711606694912	HER2_enriched_45_vs_TNBC_enriched_33	down
BIRC2	-2.5365078	-1.3098216	0.0111964251518604	0.0480800491128201	HER2_enriched_45_vs_TNBC_enriched_33	down
COPS7A	-2.5365078	-1.0536978	0.0111964251518604	0.0480800491128201	HER2_enriched_45_vs_TNBC_enriched_33	down
TRMT6	-2.5370634	-2.5029438	0.0111786716343508	0.0480388847998343	HER2_enriched_45_vs_TNBC_enriched_33	down
BORCS8	-2.5387301	-2.9448636	0.0111255610034082	0.0478222957137972	HER2_enriched_45_vs_TNBC_enriched_33	down
PSMD10	-2.5387301	-1.2724795	0.0111255610034082	0.0478222957137972	HER2_enriched_45_vs_TNBC_enriched_33	down
C3orf38	-2.5395634	-1.5331746	0.0110990898348813	0.0477317670330201	HER2_enriched_45_vs_TNBC_enriched_33	down
ANXA6	-2.5409524	-1.4699305	0.0110550955365904	0.0475773562788141	HER2_enriched_45_vs_TNBC_enriched_33	down
TMEM42	-2.5409524	-4.9964886	0.0110550955365904	0.0475773562788141	HER2_enriched_45_vs_TNBC_enriched_33	down
COX16	-2.5423415	-1.6641146	0.0110112562321899	0.0474349648967262	HER2_enriched_45_vs_TNBC_enriched_33	down
MXD1	-2.5426192	-26.927916	0.0110025069299223	0.0474088485417533	HER2_enriched_45_vs_TNBC_enriched_33	down
PM20D2	-2.5426192	-26.722103	0.0110025069299223	0.0474088485417533	HER2_enriched_45_vs_TNBC_enriched_33	down
FRMD3	-2.5426192	-26.694267	0.0110025069299223	0.0474088485417533	HER2_enriched_45_vs_TNBC_enriched_33	down
PLAUR	-2.5426192	-27.156883	0.0110025069299223	0.0474088485417533	HER2_enriched_45_vs_TNBC_enriched_33	down
AC004951.1	-2.5426192	-26.675022	0.0110025069299223	0.0474088485417533	HER2_enriched_45_vs_TNBC_enriched_33	down
HSPA14-1	-2.5448415	-1.0140518	0.0109327345955492	0.0472004164273225	HER2_enriched_45_vs_TNBC_enriched_33	down
OPA1	-2.5459526	-1.0085747	0.0108979961014287	0.0470619533063411	HER2_enriched_45_vs_TNBC_enriched_33	down
SNX1	-2.5470638	-1.1472306	0.010863355742542	0.046923846285717	HER2_enriched_45_vs_TNBC_enriched_33	down
COQ8A	-2.548175	-3.6850424	0.010828813284309	0.0467860946135242	HER2_enriched_45_vs_TNBC_enriched_33	down
ATF6	-2.548175	-1.1490512	0.010828813284309	0.0467860946135242	HER2_enriched_45_vs_TNBC_enriched_33	down
TCTN3	-2.5490084	-2.0853682	0.0108029705470614	0.0466973089914012	HER2_enriched_45_vs_TNBC_enriched_33	down
TLE3	-2.550953	-2.003084	0.0107428839184575	0.0464489553396673	HER2_enriched_45_vs_TNBC_enriched_33	down
FSTL1	-2.5520642	-2.0048153	0.0107086822712772	0.0463237800138972	HER2_enriched_45_vs_TNBC_enriched_33	down
PARVB	-2.5526197	-2.075703	0.0106916177810592	0.0462840028819407	HER2_enriched_45_vs_TNBC_enriched_33	down
BBC3	-2.5526197	-2.0840924	0.0106916177810592	0.0462840028819407	HER2_enriched_45_vs_TNBC_enriched_33	down
ZNF622	-2.5556753	-2.0217686	0.0105981945876322	0.0459359232372318	HER2_enriched_45_vs_TNBC_enriched_33	down
PHLDA1	-2.5576198	-5.136735	0.0105391221501854	0.0456911081916516	HER2_enriched_45_vs_TNBC_enriched_33	down
ADCK2	-2.5581756	-1.3901187	0.010522298192319	0.0456293810772842	HER2_enriched_45_vs_TNBC_enriched_33	down
PREP	-2.558731	-1.5873559	0.010505498128942	0.0455677272579112	HER2_enriched_45_vs_TNBC_enriched_33	down
